custom_id,text,text_cleaned,label,domain
kit002405kit,жазбаша түрін қалай тапсам болады,жазбаша түрін қалай тапсам болады,1,bookstore
pla126226pla,Өте керемет сол себептен мен бес жұлдыз қойдым,өте керемет сол себептен мен бес жұлдыз қойдым,1,appstore
pla112623pla,"Top, ote yngaily",top ote yngaily,1,appstore
kas009388kas,"Тауар жақсы, ыңғайлы.Қатты айналып тұр, скорость қайтаратын жоқ сияқты.",тауар жақсы ыңғайлы қатты айналып тұр скорость қайтаратын жоқ сияқты,1,market
pla123578pla,"Маған ұнады, бәрі керемет.",маған ұнады бәрі керемет,1,appstore
pla117984pla,бұл тик ток кайф қо неге көрмейсіңдер мен бұұған 5 жұлдыз бердім,бұл тик ток кайф қо неге көрмейсіңдер мен бұұған 5 жұлдыз бердім,1,appstore
pla007688pla,Зын оу тамаша,зын оу тамаша,1,appstore
pla107728pla,Ассаляму Аллейкум проверти време тан намази дурис емес. Мен окып койам сосин азан шакырып тур,ассаляму аллейкум проверти време тан намази дурис емес мен окып койам сосин азан шакырып тур,0,appstore
kas009076kas,Тауары жақсы.,тауары жақсы,1,market
kas004852kas,"Жақсы жұмыс жасайды трассада.Бірақ басқа машиналардағы радарлардыда көреді, шатасып қаласың кейде.",жақсы жұмыс жасайды трассада бірақ басқа машиналардағы радарлардыда көреді шатасып қаласың кейде,1,market
pla116999pla,Нашар екен деп айтсам ренжиді. Сондыктан нашар екен деп қалдым ғой 😂екен деп қалдым мен сені жақсы көрем мен де сізді жақсы көремін сізді қатты сағындым сізді бүгінгі жеке тапсырма берді айтып отқан жоқсың ғой 😂дка рет звандадым,нашар екен деп айтсам ренжиді сондыктан нашар екен деп қалдым ғой екен деп қалдым мен сені жақсы көрем мен де сізді жақсы көремін сізді қатты сағындым сізді бүгінгі жеке тапсырма берді айтып отқан жоқсың ғой дка рет звандадым,0,appstore
kas025141kas,"Күшті коляска, бірақ корзина жері біртүрлі екен.",күшті коляска бірақ корзина жері біртүрлі екен,1,market
pla000561pla,жакси жакси,жакси жакси,1,appstore
pla064760pla,Эйй йоу орыстар шешен амы котактар котак котак сап-сары котактар шешен амы салбраган,эйй йоу орыстар шешен амы котактар котак котак сап сары котактар шешен амы салбраган,1,appstore
pla104351pla,Кушты Аллах разы болсын.,кушты аллах разы болсын,1,appstore
